"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2002","4",331,"BEV100","Light truck","y",1
"2003","4",307,"BEV100","Light truck","y",1
"2004","4",335,"BEV100","Light truck","y",1
"2005","4",284,"BEV100","Light truck","y",1
"2006","4",379,"BEV100","Light truck","y",1
"2007","4",76,"BEV100","Light truck","y",1
"2008","4",63,"BEV100","Light truck","y",1
"2009","4",64,"BEV100","Light truck","y",1
"2010","4",83,"BEV100","Light truck","y",1
"2011","4",72,"BEV100","Light truck","y",1
"2012","4",55,"BEV100","Light truck","y",1
"2013","4",379,"BEV100","Light truck","y",1
"2014","4",464,"BEV100","Light truck","y",1
"2015","4",320,"BEV100","Light truck","y",1
"2016","4",258,"BEV100","Light truck","y",1
"2017","4",275,"BEV100","Light truck","y",1
"2018","4",478,"BEV100","Light truck","y",1
"2019","4",2562,"BEV100","Light truck","y",1
"2020","4",2610,"BEV100","Light truck","y",1
"2021","4",2393,"BEV100","Light truck","y",1
"2022","4",3873,"BEV100","Light truck","y",1
"2023","4",7185,"BEV100","Light truck","y",1
"2024","4",12487,"BEV100","Light truck","y",1
"2025","4",16205,"BEV100","Light truck","y",1
"2026","4",17957,"BEV100","Light truck","y",1
"2027","4",19115,"BEV100","Light truck","y",1
"2028","4",21486,"BEV100","Light truck","y",1
"2029","4",23732,"BEV100","Light truck","y",1
"2030","4",22715,"BEV100","Light truck","y",1
"2031","4",21726,"BEV100","Light truck","y",1
"2032","4",21982,"BEV100","Light truck","y",1
"2033","4",22699,"BEV100","Light truck","y",1
"2034","4",23502,"BEV100","Light truck","y",1
"2035","4",24338,"BEV100","Light truck","y",1
"2036","4",25281,"BEV100","Light truck","y",1
"2037","4",26176,"BEV100","Light truck","y",1
"2038","4",27238,"BEV100","Light truck","y",1
"2039","4",28204,"BEV100","Light truck","y",1
"2040","4",29314,"BEV100","Light truck","y",1
"2041","4",30520,"BEV100","Light truck","y",1
"2042","4",31664,"BEV100","Light truck","y",1
"2043","4",32949,"BEV100","Light truck","y",1
"2044","4",34540,"BEV100","Light truck","y",1
"2045","4",36200,"BEV100","Light truck","y",1
"2046","4",37977,"BEV100","Light truck","y",1
"2047","4",39874,"BEV100","Light truck","y",1
"2048","4",42077,"BEV100","Light truck","y",1
"2049","4",44422,"BEV100","Light truck","y",1
"2050","4",46691,"BEV100","Light truck","y",1
"1970","5",0,"BEV100","Light truck","y",1
"1971","5",0,"BEV100","Light truck","y",1
"1972","5",0,"BEV100","Light truck","y",1
"1973","5",0,"BEV100","Light truck","y",1
"1974","5",0,"BEV100","Light truck","y",1
"1975","5",0,"BEV100","Light truck","y",1
"1976","5",0,"BEV100","Light truck","y",1
"1977","5",0,"BEV100","Light truck","y",1
"1978","5",0,"BEV100","Light truck","y",1
"1979","5",0,"BEV100","Light truck","y",1
"1980","5",0,"BEV100","Light truck","y",1
"1981","5",0,"BEV100","Light truck","y",1
"1982","5",0,"BEV100","Light truck","y",1
"1983","5",0,"BEV100","Light truck","y",1
"1984","5",0,"BEV100","Light truck","y",1
"1985","5",0,"BEV100","Light truck","y",1
"1986","5",0,"BEV100","Light truck","y",1
"1987","5",0,"BEV100","Light truck","y",1
"1988","5",0,"BEV100","Light truck","y",1
"1989","5",0,"BEV100","Light truck","y",1
"1990","5",0,"BEV100","Light truck","y",1
"1991","5",0,"BEV100","Light truck","y",1
"1992","5",0,"BEV100","Light truck","y",1
"1993","5",0,"BEV100","Light truck","y",1
"1994","5",0,"BEV100","Light truck","y",1
"1995","5",0,"BEV100","Light truck","y",1
"1996","5",0,"BEV100","Light truck","y",1
"1997","5",0,"BEV100","Light truck","y",1
"1998","5",0,"BEV100","Light truck","y",1
"1999","5",0,"BEV100","Light truck","y",1
"2000","5",49,"BEV100","Light truck","y",1
"2001","5",50,"BEV100","Light truck","y",1
"2002","5",67,"BEV100","Light truck","y",1
"2003","5",331,"BEV100","Light truck","y",1
"2004","5",307,"BEV100","Light truck","y",1
"2005","5",335,"BEV100","Light truck","y",1
"2006","5",284,"BEV100","Light truck","y",1
"2007","5",322,"BEV100","Light truck","y",1
"2008","5",68,"BEV100","Light truck","y",1
"2009","5",63,"BEV100","Light truck","y",1
"2010","5",64,"BEV100","Light truck","y",1
"2011","5",83,"BEV100","Light truck","y",1
"2012","5",72,"BEV100","Light truck","y",1
"2013","5",55,"BEV100","Light truck","y",1
"2014","5",170,"BEV100","Light truck","y",1
"2015","5",386,"BEV100","Light truck","y",1
"2016","5",186,"BEV100","Light truck","y",1
"2017","5",236,"BEV100","Light truck","y",1
"2018","5",209,"BEV100","Light truck","y",1
"2019","5",360,"BEV100","Light truck","y",1
"2020","5",2046,"BEV100","Light truck","y",1
"2021","5",2209,"BEV100","Light truck","y",1
"2022","5",2017,"BEV100","Light truck","y",1
"2023","5",3151,"BEV100","Light truck","y",1
"2024","5",5685,"BEV100","Light truck","y",1
"2025","5",9761,"BEV100","Light truck","y",1
"2026","5",12636,"BEV100","Light truck","y",1
"2027","5",13762,"BEV100","Light truck","y",1
"2028","5",14327,"BEV100","Light truck","y",1
"2029","5",16046,"BEV100","Light truck","y",1
"2030","5",17701,"BEV100","Light truck","y",1
"2031","5",17020,"BEV100","Light truck","y",1
"2032","5",16385,"BEV100","Light truck","y",1
"2033","5",16678,"BEV100","Light truck","y",1
"2034","5",17320,"BEV100","Light truck","y",1
"2035","5",18034,"BEV100","Light truck","y",1
"2036","5",18781,"BEV100","Light truck","y",1
"2037","5",19603,"BEV100","Light truck","y",1
"2038","5",20422,"BEV100","Light truck","y",1
"2039","5",21368,"BEV100","Light truck","y",1
"2040","5",22257,"BEV100","Light truck","y",1
"2041","5",23295,"BEV100","Light truck","y",1
"2042","5",24433,"BEV100","Light truck","y",1
"2043","5",25526,"BEV100","Light truck","y",1
"2044","5",26753,"BEV100","Light truck","y",1
"2045","5",28242,"BEV100","Light truck","y",1
"2046","5",29810,"BEV100","Light truck","y",1
"2047","5",31475,"BEV100","Light truck","y",1
"2048","5",33257,"BEV100","Light truck","y",1
"2049","5",35316,"BEV100","Light truck","y",1
"2050","5",37502,"BEV100","Light truck","y",1
"1970","6",0,"BEV100","Light truck","y",1
"1971","6",0,"BEV100","Light truck","y",1
"1972","6",0,"BEV100","Light truck","y",1
"1973","6",0,"BEV100","Light truck","y",1
"1974","6",0,"BEV100","Light truck","y",1
"1975","6",0,"BEV100","Light truck","y",1
"1976","6",0,"BEV100","Light truck","y",1
"1977","6",0,"BEV100","Light truck","y",1
"1978","6",0,"BEV100","Light truck","y",1
"1979","6",0,"BEV100","Light truck","y",1
"1980","6",0,"BEV100","Light truck","y",1
"1981","6",0,"BEV100","Light truck","y",1
"1982","6",0,"BEV100","Light truck","y",1
"1983","6",0,"BEV100","Light truck","y",1
"1984","6",0,"BEV100","Light truck","y",1
"1985","6",0,"BEV100","Light truck","y",1
"1986","6",0,"BEV100","Light truck","y",1
"1987","6",0,"BEV100","Light truck","y",1
"1988","6",0,"BEV100","Light truck","y",1
"1989","6",0,"BEV100","Light truck","y",1
"1990","6",0,"BEV100","Light truck","y",1
"1991","6",0,"BEV100","Light truck","y",1
"1992","6",0,"BEV100","Light truck","y",1
"1993","6",0,"BEV100","Light truck","y",1
"1994","6",0,"BEV100","Light truck","y",1
"1995","6",0,"BEV100","Light truck","y",1
"1996","6",0,"BEV100","Light truck","y",1
"1997","6",0,"BEV100","Light truck","y",1
"1998","6",0,"BEV100","Light truck","y",1
"1999","6",0,"BEV100","Light truck","y",1
"2000","6",0,"BEV100","Light truck","y",1
"2001","6",49,"BEV100","Light truck","y",1
"2002","6",50,"BEV100","Light truck","y",1
"2003","6",67,"BEV100","Light truck","y",1
"2004","6",331,"BEV100","Light truck","y",1
"2005","6",307,"BEV100","Light truck","y",1
"2006","6",335,"BEV100","Light truck","y",1
"2007","6",240,"BEV100","Light truck","y",1
"2008","6",286,"BEV100","Light truck","y",1
"2009","6",68,"BEV100","Light truck","y",1
"2010","6",63,"BEV100","Light truck","y",1
"2011","6",64,"BEV100","Light truck","y",1
"2012","6",83,"BEV100","Light truck","y",1
"2013","6",72,"BEV100","Light truck","y",1
"2014","6",24,"BEV100","Light truck","y",1
"2015","6",140,"BEV100","Light truck","y",1
"2016","6",223,"BEV100","Light truck","y",1
"2017","6",169,"BEV100","Light truck","y",1
"2018","6",178,"BEV100","Light truck","y",1
"2019","6",156,"BEV100","Light truck","y",1
"2020","6",286,"BEV100","Light truck","y",1
"2021","6",1721,"BEV100","Light truck","y",1
"2022","6",1851,"BEV100","Light truck","y",1
"2023","6",1631,"BEV100","Light truck","y",1
"2024","6",2477,"BEV100","Light truck","y",1
"2025","6",4416,"BEV100","Light truck","y",1
"2026","6",7564,"BEV100","Light truck","y",1
"2027","6",9624,"BEV100","Light truck","y",1
"2028","6",10251,"BEV100","Light truck","y",1
"2029","6",10633,"BEV100","Light truck","y",1
"2030","6",11894,"BEV100","Light truck","y",1
"2031","6",13181,"BEV100","Light truck","y",1
"2032","6",12755,"BEV100","Light truck","y",1
"2033","6",12354,"BEV100","Light truck","y",1
"2034","6",12647,"BEV100","Light truck","y",1
"2035","6",13207,"BEV100","Light truck","y",1
"2036","6",13829,"BEV100","Light truck","y",1
"2037","6",14472,"BEV100","Light truck","y",1
"2038","6",15198,"BEV100","Light truck","y",1
"2039","6",15920,"BEV100","Light truck","y",1
"2040","6",16757,"BEV100","Light truck","y",1
"2041","6",17576,"BEV100","Light truck","y",1
"2042","6",18533,"BEV100","Light truck","y",1
"2043","6",19574,"BEV100","Light truck","y",1
"2044","6",20596,"BEV100","Light truck","y",1
"2045","6",21738,"BEV100","Light truck","y",1
"2046","6",23111,"BEV100","Light truck","y",1
"2047","6",24551,"BEV100","Light truck","y",1
"2048","6",26088,"BEV100","Light truck","y",1
"2049","6",27739,"BEV100","Light truck","y",1
"2050","6",29629,"BEV100","Light truck","y",1
"1970","7",0,"BEV100","Light truck","y",1
"1971","7",0,"BEV100","Light truck","y",1
"1972","7",0,"BEV100","Light truck","y",1
"1973","7",0,"BEV100","Light truck","y",1
"1974","7",0,"BEV100","Light truck","y",1
"1975","7",0,"BEV100","Light truck","y",1
"1976","7",0,"BEV100","Light truck","y",1
"1977","7",0,"BEV100","Light truck","y",1
"1978","7",0,"BEV100","Light truck","y",1
"1979","7",0,"BEV100","Light truck","y",1
"1980","7",0,"BEV100","Light truck","y",1
"1981","7",0,"BEV100","Light truck","y",1
"1982","7",0,"BEV100","Light truck","y",1
"1983","7",0,"BEV100","Light truck","y",1
"1984","7",0,"BEV100","Light truck","y",1
"1985","7",0,"BEV100","Light truck","y",1
"1986","7",0,"BEV100","Light truck","y",1
"1987","7",0,"BEV100","Light truck","y",1
"1988","7",0,"BEV100","Light truck","y",1
"1989","7",0,"BEV100","Light truck","y",1
"1990","7",0,"BEV100","Light truck","y",1
"1991","7",0,"BEV100","Light truck","y",1
"1992","7",0,"BEV100","Light truck","y",1
"1993","7",0,"BEV100","Light truck","y",1
"1994","7",0,"BEV100","Light truck","y",1
"1995","7",0,"BEV100","Light truck","y",1
"1996","7",0,"BEV100","Light truck","y",1
"1997","7",0,"BEV100","Light truck","y",1
"1998","7",0,"BEV100","Light truck","y",1
"1999","7",0,"BEV100","Light truck","y",1
"2000","7",0,"BEV100","Light truck","y",1
"2001","7",0,"BEV100","Light truck","y",1
"2002","7",49,"BEV100","Light truck","y",1
"2003","7",50,"BEV100","Light truck","y",1
"2004","7",67,"BEV100","Light truck","y",1
"2005","7",331,"BEV100","Light truck","y",1
"2006","7",307,"BEV100","Light truck","y",1
"2007","7",281,"BEV100","Light truck","y",1
"2008","7",212,"BEV100","Light truck","y",1
"2009","7",286,"BEV100","Light truck","y",1
"2010","7",68,"BEV100","Light truck","y",1
"2011","7",63,"BEV100","Light truck","y",1
"2012","7",64,"BEV100","Light truck","y",1
"2013","7",83,"BEV100","Light truck","y",1
"2014","7",32,"BEV100","Light truck","y",1
"2015","7",20,"BEV100","Light truck","y",1
"2016","7",80,"BEV100","Light truck","y",1
"2017","7",202,"BEV100","Light truck","y",1
"2018","7",127,"BEV100","Light truck","y",1
"2019","7",133,"BEV100","Light truck","y",1
"2020","7",123,"BEV100","Light truck","y",1
"2021","7",239,"BEV100","Light truck","y",1
"2022","7",1433,"BEV100","Light truck","y",1
"2023","7",1487,"BEV100","Light truck","y",1
"2024","7",1274,"BEV100","Light truck","y",1
"2025","7",1912,"BEV100","Light truck","y",1
"2026","7",3400,"BEV100","Light truck","y",1
"2027","7",5725,"BEV100","Light truck","y",1
"2028","7",7124,"BEV100","Light truck","y",1
"2029","7",7560,"BEV100","Light truck","y",1
"2030","7",7832,"BEV100","Light truck","y",1
"2031","7",8801,"BEV100","Light truck","y",1
"2032","7",9816,"BEV100","Light truck","y",1
"2033","7",9557,"BEV100","Light truck","y",1
"2034","7",9309,"BEV100","Light truck","y",1
"2035","7",9583,"BEV100","Light truck","y",1
"2036","7",10064,"BEV100","Light truck","y",1
"2037","7",10589,"BEV100","Light truck","y",1
"2038","7",11150,"BEV100","Light truck","y",1
"2039","7",11774,"BEV100","Light truck","y",1
"2040","7",12406,"BEV100","Light truck","y",1
"2041","7",13150,"BEV100","Light truck","y",1
"2042","7",13895,"BEV100","Light truck","y",1
"2043","7",14754,"BEV100","Light truck","y",1
"2044","7",15694,"BEV100","Light truck","y",1
"2045","7",16630,"BEV100","Light truck","y",1
"2046","7",17677,"BEV100","Light truck","y",1
"2047","7",18915,"BEV100","Light truck","y",1
"2048","7",20222,"BEV100","Light truck","y",1
"2049","7",21623,"BEV100","Light truck","y",1
"2050","7",23126,"BEV100","Light truck","y",1
"1970","8",0,"BEV100","Light truck","y",1
"1971","8",0,"BEV100","Light truck","y",1
"1972","8",0,"BEV100","Light truck","y",1
"1973","8",0,"BEV100","Light truck","y",1
"1974","8",0,"BEV100","Light truck","y",1
"1975","8",0,"BEV100","Light truck","y",1
"1976","8",0,"BEV100","Light truck","y",1
"1977","8",0,"BEV100","Light truck","y",1
"1978","8",0,"BEV100","Light truck","y",1
"1979","8",0,"BEV100","Light truck","y",1
"1980","8",0,"BEV100","Light truck","y",1
"1981","8",0,"BEV100","Light truck","y",1
"1982","8",0,"BEV100","Light truck","y",1
"1983","8",0,"BEV100","Light truck","y",1
"1984","8",0,"BEV100","Light truck","y",1
"1985","8",0,"BEV100","Light truck","y",1
"1986","8",0,"BEV100","Light truck","y",1
"1987","8",0,"BEV100","Light truck","y",1
"1988","8",0,"BEV100","Light truck","y",1
"1989","8",0,"BEV100","Light truck","y",1
"1990","8",0,"BEV100","Light truck","y",1
"1991","8",0,"BEV100","Light truck","y",1
"1992","8",0,"BEV100","Light truck","y",1
"1993","8",0,"BEV100","Light truck","y",1
"1994","8",0,"BEV100","Light truck","y",1
"1995","8",0,"BEV100","Light truck","y",1
"1996","8",0,"BEV100","Light truck","y",1
"1997","8",0,"BEV100","Light truck","y",1
"1998","8",0,"BEV100","Light truck","y",1
"1999","8",0,"BEV100","Light truck","y",1
"2000","8",0,"BEV100","Light truck","y",1
"2001","8",0,"BEV100","Light truck","y",1
"2002","8",0,"BEV100","Light truck","y",1
"2003","8",49,"BEV100","Light truck","y",1
"2004","8",50,"BEV100","Light truck","y",1
"2005","8",67,"BEV100","Light truck","y",1
"2006","8",331,"BEV100","Light truck","y",1
"2007","8",256,"BEV100","Light truck","y",1
"2008","8",247,"BEV100","Light truck","y",1
"2009","8",212,"BEV100","Light truck","y",1
"2010","8",286,"BEV100","Light truck","y",1
"2011","8",68,"BEV100","Light truck","y",1
"2012","8",63,"BEV100","Light truck","y",1
"2013","8",64,"BEV100","Light truck","y",1
"2014","8",36,"BEV100","Light truck","y",1
"2015","8",26,"BEV100","Light truck","y",1
"2016","8",11,"BEV100","Light truck","y",1
"2017","8",72,"BEV100","Light truck","y",1
"2018","8",150,"BEV100","Light truck","y",1
"2019","8",94,"BEV100","Light truck","y",1
"2020","8",104,"BEV100","Light truck","y",1
"2021","8",102,"BEV100","Light truck","y",1
"2022","8",197,"BEV100","Light truck","y",1
"2023","8",1144,"BEV100","Light truck","y",1
"2024","8",1154,"BEV100","Light truck","y",1
"2025","8",977,"BEV100","Light truck","y",1
"2026","8",1463,"BEV100","Light truck","y",1
"2027","8",2557,"BEV100","Light truck","y",1
"2028","8",4210,"BEV100","Light truck","y",1
"2029","8",5220,"BEV100","Light truck","y",1
"2030","8",5533,"BEV100","Light truck","y",1
"2031","8",5759,"BEV100","Light truck","y",1
"2032","8",6513,"BEV100","Light truck","y",1
"2033","8",7308,"BEV100","Light truck","y",1
"2034","8",7156,"BEV100","Light truck","y",1
"2035","8",7009,"BEV100","Light truck","y",1
"2036","8",7256,"BEV100","Light truck","y",1
"2037","8",7658,"BEV100","Light truck","y",1
"2038","8",8107,"BEV100","Light truck","y",1
"2039","8",8583,"BEV100","Light truck","y",1
"2040","8",9117,"BEV100","Light truck","y",1
"2041","8",9674,"BEV100","Light truck","y",1
"2042","8",10330,"BEV100","Light truck","y",1
"2043","8",10992,"BEV100","Light truck","y",1
"2044","8",11755,"BEV100","Light truck","y",1
"2045","8",12592,"BEV100","Light truck","y",1
"2046","8",13438,"BEV100","Light truck","y",1
"2047","8",14376,"BEV100","Light truck","y",1
"2048","8",15481,"BEV100","Light truck","y",1
"2049","8",16655,"BEV100","Light truck","y",1
"2050","8",17912,"BEV100","Light truck","y",1
"1970","9",0,"BEV100","Light truck","y",1
"1971","9",0,"BEV100","Light truck","y",1
"1972","9",0,"BEV100","Light truck","y",1
"1973","9",0,"BEV100","Light truck","y",1
"1974","9",0,"BEV100","Light truck","y",1
"1975","9",0,"BEV100","Light truck","y",1
"1976","9",0,"BEV100","Light truck","y",1
"1977","9",0,"BEV100","Light truck","y",1
"1978","9",0,"BEV100","Light truck","y",1
"1979","9",0,"BEV100","Light truck","y",1
"1980","9",0,"BEV100","Light truck","y",1
"1981","9",0,"BEV100","Light truck","y",1
"1982","9",0,"BEV100","Light truck","y",1
"1983","9",0,"BEV100","Light truck","y",1
"1984","9",0,"BEV100","Light truck","y",1
"1985","9",0,"BEV100","Light truck","y",1
"1986","9",0,"BEV100","Light truck","y",1
"1987","9",0,"BEV100","Light truck","y",1
"1988","9",0,"BEV100","Light truck","y",1
"1989","9",0,"BEV100","Light truck","y",1
"1990","9",0,"BEV100","Light truck","y",1
"1991","9",0,"BEV100","Light truck","y",1
"1992","9",0,"BEV100","Light truck","y",1
"1993","9",0,"BEV100","Light truck","y",1
"1994","9",0,"BEV100","Light truck","y",1
"1995","9",0,"BEV100","Light truck","y",1
"1996","9",0,"BEV100","Light truck","y",1
"1997","9",0,"BEV100","Light truck","y",1
"1998","9",0,"BEV100","Light truck","y",1
"1999","9",0,"BEV100","Light truck","y",1
"2000","9",0,"BEV100","Light truck","y",1
"2001","9",0,"BEV100","Light truck","y",1
"2002","9",0,"BEV100","Light truck","y",1
"2003","9",0,"BEV100","Light truck","y",1
"2004","9",49,"BEV100","Light truck","y",1
"2005","9",50,"BEV100","Light truck","y",1
"2006","9",67,"BEV100","Light truck","y",1
"2007","9",274,"BEV100","Light truck","y",1
"2008","9",223,"BEV100","Light truck","y",1
"2009","9",247,"BEV100","Light truck","y",1
"2010","9",212,"BEV100","Light truck","y",1
"2011","9",286,"BEV100","Light truck","y",1
"2012","9",68,"BEV100","Light truck","y",1
"2013","9",63,"BEV100","Light truck","y",1
"2014","9",28,"BEV100","Light truck","y",1
"2015","9",29,"BEV100","Light truck","y",1
"2016","9",14,"BEV100","Light truck","y",1
"2017","9",10,"BEV100","Light truck","y",1
"2018","9",53,"BEV100","Light truck","y",1
"2019","9",110,"BEV100","Light truck","y",1
"2020","9",73,"BEV100","Light truck","y",1
"2021","9",85,"BEV100","Light truck","y",1
"2022","9",84,"BEV100","Light truck","y",1
"2023","9",156,"BEV100","Light truck","y",1
"2024","9",881,"BEV100","Light truck","y",1
"2025","9",879,"BEV100","Light truck","y",1
"2026","9",742,"BEV100","Light truck","y",1
"2027","9",1092,"BEV100","Light truck","y",1
"2028","9",1867,"BEV100","Light truck","y",1
"2029","9",3063,"BEV100","Light truck","y",1
"2030","9",3792,"BEV100","Light truck","y",1
"2031","9",4038,"BEV100","Light truck","y",1
"2032","9",4230,"BEV100","Light truck","y",1
"2033","9",4813,"BEV100","Light truck","y",1
"2034","9",5431,"BEV100","Light truck","y",1
"2035","9",5348,"BEV100","Light truck","y",1
"2036","9",5268,"BEV100","Light truck","y",1
"2037","9",5480,"BEV100","Light truck","y",1
"2038","9",5819,"BEV100","Light truck","y",1
"2039","9",6194,"BEV100","Light truck","y",1
"2040","9",6597,"BEV100","Light truck","y",1
"2041","9",7056,"BEV100","Light truck","y",1
"2042","9",7543,"BEV100","Light truck","y",1
"2043","9",8111,"BEV100","Light truck","y",1
"2044","9",8692,"BEV100","Light truck","y",1
"2045","9",9361,"BEV100","Light truck","y",1
"2046","9",10099,"BEV100","Light truck","y",1
"2047","9",10847,"BEV100","Light truck","y",1
"2048","9",11679,"BEV100","Light truck","y",1
"2049","9",12655,"BEV100","Light truck","y",1
"2050","9",13694,"BEV100","Light truck","y",1
"1970","10",0,"BEV100","Light truck","y",1
"1971","10",0,"BEV100","Light truck","y",1
"1972","10",0,"BEV100","Light truck","y",1
"1973","10",0,"BEV100","Light truck","y",1
"1974","10",0,"BEV100","Light truck","y",1
"1975","10",0,"BEV100","Light truck","y",1
"1976","10",0,"BEV100","Light truck","y",1
"1977","10",0,"BEV100","Light truck","y",1
"1978","10",0,"BEV100","Light truck","y",1
"1979","10",0,"BEV100","Light truck","y",1
"1980","10",0,"BEV100","Light truck","y",1
"1981","10",0,"BEV100","Light truck","y",1
"1982","10",0,"BEV100","Light truck","y",1
"1983","10",0,"BEV100","Light truck","y",1
"1984","10",0,"BEV100","Light truck","y",1
"1985","10",0,"BEV100","Light truck","y",1
"1986","10",0,"BEV100","Light truck","y",1
"1987","10",0,"BEV100","Light truck","y",1
"1988","10",0,"BEV100","Light truck","y",1
"1989","10",0,"BEV100","Light truck","y",1
"1990","10",0,"BEV100","Light truck","y",1
"1991","10",0,"BEV100","Light truck","y",1
"1992","10",0,"BEV100","Light truck","y",1
"1993","10",0,"BEV100","Light truck","y",1
"1994","10",0,"BEV100","Light truck","y",1
"1995","10",0,"BEV100","Light truck","y",1
"1996","10",0,"BEV100","Light truck","y",1
"1997","10",0,"BEV100","Light truck","y",1
"1998","10",0,"BEV100","Light truck","y",1
"1999","10",0,"BEV100","Light truck","y",1
"2000","10",0,"BEV100","Light truck","y",1
"2001","10",0,"BEV100","Light truck","y",1
"2002","10",0,"BEV100","Light truck","y",1
"2003","10",0,"BEV100","Light truck","y",1
"2004","10",0,"BEV100","Light truck","y",1
"2005","10",49,"BEV100","Light truck","y",1
"2006","10",50,"BEV100","Light truck","y",1
"2007","10",55,"BEV100","Light truck","y",1
"2008","10",237,"BEV100","Light truck","y",1
"2009","10",223,"BEV100","Light truck","y",1
"2010","10",247,"BEV100","Light truck","y",1
"2011","10",212,"BEV100","Light truck","y",1
"2012","10",286,"BEV100","Light truck","y",1
"2013","10",68,"BEV100","Light truck","y",1
"2014","10",27,"BEV100","Light truck","y",1
"2015","10",22,"BEV100","Light truck","y",1
"2016","10",16,"BEV100","Light truck","y",1
"2017","10",13,"BEV100","Light truck","y",1
"2018","10",7,"BEV100","Light truck","y",1
"2019","10",39,"BEV100","Light truck","y",1
"2020","10",85,"BEV100","Light truck","y",1
"2021","10",59,"BEV100","Light truck","y",1
"2022","10",70,"BEV100","Light truck","y",1
"2023","10",66,"BEV100","Light truck","y",1
"2024","10",119,"BEV100","Light truck","y",1
"2025","10",666,"BEV100","Light truck","y",1
"2026","10",662,"BEV100","Light truck","y",1
"2027","10",550,"BEV100","Light truck","y",1
"2028","10",791,"BEV100","Light truck","y",1
"2029","10",1348,"BEV100","Light truck","y",1
"2030","10",2208,"BEV100","Light truck","y",1
"2031","10",2747,"BEV100","Light truck","y",1
"2032","10",2944,"BEV100","Light truck","y",1
"2033","10",3102,"BEV100","Light truck","y",1
"2034","10",3550,"BEV100","Light truck","y",1
"2035","10",4029,"BEV100","Light truck","y",1
"2036","10",3989,"BEV100","Light truck","y",1
"2037","10",3949,"BEV100","Light truck","y",1
"2038","10",4133,"BEV100","Light truck","y",1
"2039","10",4413,"BEV100","Light truck","y",1
"2040","10",4725,"BEV100","Light truck","y",1
"2041","10",5068,"BEV100","Light truck","y",1
"2042","10",5461,"BEV100","Light truck","y",1
"2043","10",5878,"BEV100","Light truck","y",1
"2044","10",6366,"BEV100","Light truck","y",1
"2045","10",6871,"BEV100","Light truck","y",1
"2046","10",7452,"BEV100","Light truck","y",1
"2047","10",8091,"BEV100","Light truck","y",1
"2048","10",8746,"BEV100","Light truck","y",1
"2049","10",9476,"BEV100","Light truck","y",1
"2050","10",10328,"BEV100","Light truck","y",1
"1970","11",0,"BEV100","Light truck","y",1
"1971","11",0,"BEV100","Light truck","y",1
"1972","11",0,"BEV100","Light truck","y",1
"1973","11",0,"BEV100","Light truck","y",1
"1974","11",0,"BEV100","Light truck","y",1
"1975","11",0,"BEV100","Light truck","y",1
"1976","11",0,"BEV100","Light truck","y",1
"1977","11",0,"BEV100","Light truck","y",1
"1978","11",0,"BEV100","Light truck","y",1
"1979","11",0,"BEV100","Light truck","y",1
"1980","11",0,"BEV100","Light truck","y",1
"1981","11",0,"BEV100","Light truck","y",1
"1982","11",0,"BEV100","Light truck","y",1
"1983","11",0,"BEV100","Light truck","y",1
"1984","11",0,"BEV100","Light truck","y",1
"1985","11",0,"BEV100","Light truck","y",1
"1986","11",0,"BEV100","Light truck","y",1
"1987","11",0,"BEV100","Light truck","y",1
"1988","11",0,"BEV100","Light truck","y",1
"1989","11",0,"BEV100","Light truck","y",1
"1990","11",0,"BEV100","Light truck","y",1
"1991","11",0,"BEV100","Light truck","y",1
"1992","11",0,"BEV100","Light truck","y",1
"1993","11",0,"BEV100","Light truck","y",1
"1994","11",0,"BEV100","Light truck","y",1
"1995","11",0,"BEV100","Light truck","y",1
"1996","11",0,"BEV100","Light truck","y",1
"1997","11",0,"BEV100","Light truck","y",1
"1998","11",0,"BEV100","Light truck","y",1
"1999","11",0,"BEV100","Light truck","y",1
"2000","11",0,"BEV100","Light truck","y",1
"2001","11",0,"BEV100","Light truck","y",1
"2002","11",0,"BEV100","Light truck","y",1
"2003","11",0,"BEV100","Light truck","y",1
"2004","11",0,"BEV100","Light truck","y",1
"2005","11",0,"BEV100","Light truck","y",1
"2006","11",49,"BEV100","Light truck","y",1
"2007","11",40,"BEV100","Light truck","y",1
"2008","11",47,"BEV100","Light truck","y",1
"2009","11",237,"BEV100","Light truck","y",1
"2010","11",223,"BEV100","Light truck","y",1
"2011","11",247,"BEV100","Light truck","y",1
"2012","11",212,"BEV100","Light truck","y",1
"2013","11",286,"BEV100","Light truck","y",1
"2014","11",29,"BEV100","Light truck","y",1
"2015","11",22,"BEV100","Light truck","y",1
"2016","11",12,"BEV100","Light truck","y",1
"2017","11",14,"BEV100","Light truck","y",1
"2018","11",9,"BEV100","Light truck","y",1
"2019","11",5,"BEV100","Light truck","y",1
"2020","11",30,"BEV100","Light truck","y",1
"2021","11",69,"BEV100","Light truck","y",1
"2022","11",48,"BEV100","Light truck","y",1
"2023","11",54,"BEV100","Light truck","y",1
"2024","11",50,"BEV100","Light truck","y",1
"2025","11",89,"BEV100","Light truck","y",1
"2026","11",499,"BEV100","Light truck","y",1
"2027","11",487,"BEV100","Light truck","y",1
"2028","11",396,"BEV100","Light truck","y",1
"2029","11",567,"BEV100","Light truck","y",1
"2030","11",965,"BEV100","Light truck","y",1
"2031","11",1589,"BEV100","Light truck","y",1
"2032","11",1990,"BEV100","Light truck","y",1
