"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2018","15",27344,"HEV","Car","y",1
"2019","15",46978,"HEV","Car","y",1
"2020","15",84733,"HEV","Car","y",1
"2021","15",92475,"HEV","Car","y",1
"2022","15",191857,"HEV","Car","y",1
"2023","15",173210,"HEV","Car","y",1
"2024","15",175263,"HEV","Car","y",1
"2025","15",160948,"HEV","Car","y",1
"2026","15",154163,"HEV","Car","y",1
"2027","15",258304,"HEV","Car","y",1
"2028","15",266314,"HEV","Car","y",1
"2029","15",327265,"HEV","Car","y",1
"2030","15",254193,"HEV","Car","y",1
"2031","15",196089,"HEV","Car","y",1
"2032","15",290482,"HEV","Car","y",1
"2033","15",291117,"HEV","Car","y",1
"2034","15",281724,"HEV","Car","y",1
"2035","15",300798,"HEV","Car","y",1
"2036","15",296603,"HEV","Car","y",1
"2037","15",284117,"HEV","Car","y",1
"2038","15",285151,"HEV","Car","y",1
"2039","15",282272,"HEV","Car","y",1
"2040","15",279575,"HEV","Car","y",1
"2041","15",280830,"HEV","Car","y",1
"2042","15",277051,"HEV","Car","y",1
"2043","15",284730,"HEV","Car","y",1
"2044","15",290724,"HEV","Car","y",1
"2045","15",292085,"HEV","Car","y",1
"2046","15",294208,"HEV","Car","y",1
"2047","15",292350,"HEV","Car","y",1
"2048","15",289329,"HEV","Car","y",1
"2049","15",286791,"HEV","Car","y",1
"2050","15",283477,"HEV","Car","y",1
"1970","16",0,"HEV","Car","y",1
"1971","16",0,"HEV","Car","y",1
"1972","16",0,"HEV","Car","y",1
"1973","16",0,"HEV","Car","y",1
"1974","16",0,"HEV","Car","y",1
"1975","16",0,"HEV","Car","y",1
"1976","16",0,"HEV","Car","y",1
"1977","16",0,"HEV","Car","y",1
"1978","16",0,"HEV","Car","y",1
"1979","16",0,"HEV","Car","y",1
"1980","16",0,"HEV","Car","y",1
"1981","16",0,"HEV","Car","y",1
"1982","16",0,"HEV","Car","y",1
"1983","16",0,"HEV","Car","y",1
"1984","16",0,"HEV","Car","y",1
"1985","16",0,"HEV","Car","y",1
"1986","16",0,"HEV","Car","y",1
"1987","16",0,"HEV","Car","y",1
"1988","16",0,"HEV","Car","y",1
"1989","16",0,"HEV","Car","y",1
"1990","16",0,"HEV","Car","y",1
"1991","16",0,"HEV","Car","y",1
"1992","16",0,"HEV","Car","y",1
"1993","16",0,"HEV","Car","y",1
"1994","16",0,"HEV","Car","y",1
"1995","16",0,"HEV","Car","y",1
"1996","16",0,"HEV","Car","y",1
"1997","16",0,"HEV","Car","y",1
"1998","16",0,"HEV","Car","y",1
"1999","16",0,"HEV","Car","y",1
"2000","16",0,"HEV","Car","y",1
"2001","16",0,"HEV","Car","y",1
"2002","16",0,"HEV","Car","y",1
"2003","16",0,"HEV","Car","y",1
"2004","16",0,"HEV","Car","y",1
"2005","16",0,"HEV","Car","y",1
"2006","16",0,"HEV","Car","y",1
"2007","16",0,"HEV","Car","y",1
"2008","16",0,"HEV","Car","y",1
"2009","16",0,"HEV","Car","y",1
"2010","16",0,"HEV","Car","y",1
"2011","16",0,"HEV","Car","y",1
"2012","16",0,"HEV","Car","y",1
"2013","16",0,"HEV","Car","y",1
"2014","16",0,"HEV","Car","y",1
"2015","16",7,"HEV","Car","y",1
"2016","16",4039,"HEV","Car","y",1
"2017","16",10506,"HEV","Car","y",1
"2018","16",18989,"HEV","Car","y",1
"2019","16",25303,"HEV","Car","y",1
"2020","16",43708,"HEV","Car","y",1
"2021","16",79069,"HEV","Car","y",1
"2022","16",86286,"HEV","Car","y",1
"2023","16",179154,"HEV","Car","y",1
"2024","16",161864,"HEV","Car","y",1
"2025","16",163903,"HEV","Car","y",1
"2026","16",150464,"HEV","Car","y",1
"2027","16",144169,"HEV","Car","y",1
"2028","16",241679,"HEV","Car","y",1
"2029","16",249316,"HEV","Car","y",1
"2030","16",306599,"HEV","Car","y",1
"2031","16",238114,"HEV","Car","y",1
"2032","16",183586,"HEV","Car","y",1
"2033","16",271893,"HEV","Car","y",1
"2034","16",272401,"HEV","Car","y",1
"2035","16",263631,"HEV","Car","y",1
"2036","16",281571,"HEV","Car","y",1
"2037","16",277567,"HEV","Car","y",1
"2038","16",266169,"HEV","Car","y",1
"2039","16",266972,"HEV","Car","y",1
"2040","16",264205,"HEV","Car","y",1
"2041","16",261823,"HEV","Car","y",1
"2042","16",263160,"HEV","Car","y",1
"2043","16",260082,"HEV","Car","y",1
"2044","16",267352,"HEV","Car","y",1
"2045","16",273277,"HEV","Car","y",1
"2046","16",274160,"HEV","Car","y",1
"2047","16",276066,"HEV","Car","y",1
"2048","16",274497,"HEV","Car","y",1
"2049","16",271579,"HEV","Car","y",1
"2050","16",269025,"HEV","Car","y",1
"1970","17",0,"HEV","Car","y",1
"1971","17",0,"HEV","Car","y",1
"1972","17",0,"HEV","Car","y",1
"1973","17",0,"HEV","Car","y",1
"1974","17",0,"HEV","Car","y",1
"1975","17",0,"HEV","Car","y",1
"1976","17",0,"HEV","Car","y",1
"1977","17",0,"HEV","Car","y",1
"1978","17",0,"HEV","Car","y",1
"1979","17",0,"HEV","Car","y",1
"1980","17",0,"HEV","Car","y",1
"1981","17",0,"HEV","Car","y",1
"1982","17",0,"HEV","Car","y",1
"1983","17",0,"HEV","Car","y",1
"1984","17",0,"HEV","Car","y",1
"1985","17",0,"HEV","Car","y",1
"1986","17",0,"HEV","Car","y",1
"1987","17",0,"HEV","Car","y",1
"1988","17",0,"HEV","Car","y",1
"1989","17",0,"HEV","Car","y",1
"1990","17",0,"HEV","Car","y",1
"1991","17",0,"HEV","Car","y",1
"1992","17",0,"HEV","Car","y",1
"1993","17",0,"HEV","Car","y",1
"1994","17",0,"HEV","Car","y",1
"1995","17",0,"HEV","Car","y",1
"1996","17",0,"HEV","Car","y",1
"1997","17",0,"HEV","Car","y",1
"1998","17",0,"HEV","Car","y",1
"1999","17",0,"HEV","Car","y",1
"2000","17",0,"HEV","Car","y",1
"2001","17",0,"HEV","Car","y",1
"2002","17",0,"HEV","Car","y",1
"2003","17",0,"HEV","Car","y",1
"2004","17",0,"HEV","Car","y",1
"2005","17",0,"HEV","Car","y",1
"2006","17",0,"HEV","Car","y",1
"2007","17",0,"HEV","Car","y",1
"2008","17",0,"HEV","Car","y",1
"2009","17",0,"HEV","Car","y",1
"2010","17",0,"HEV","Car","y",1
"2011","17",0,"HEV","Car","y",1
"2012","17",0,"HEV","Car","y",1
"2013","17",0,"HEV","Car","y",1
"2014","17",0,"HEV","Car","y",1
"2015","17",0,"HEV","Car","y",1
"2016","17",7,"HEV","Car","y",1
"2017","17",4039,"HEV","Car","y",1
"2018","17",9675,"HEV","Car","y",1
"2019","17",17376,"HEV","Car","y",1
"2020","17",23280,"HEV","Car","y",1
"2021","17",40333,"HEV","Car","y",1
"2022","17",72958,"HEV","Car","y",1
"2023","17",79678,"HEV","Car","y",1
"2024","17",165559,"HEV","Car","y",1
"2025","17",149691,"HEV","Car","y",1
"2026","17",151525,"HEV","Car","y",1
"2027","17",139147,"HEV","Car","y",1
"2028","17",133391,"HEV","Car","y",1
"2029","17",223740,"HEV","Car","y",1
"2030","17",230977,"HEV","Car","y",1
"2031","17",284015,"HEV","Car","y",1
"2032","17",220454,"HEV","Car","y",1
"2033","17",169928,"HEV","Car","y",1
"2034","17",251586,"HEV","Car","y",1
"2035","17",252074,"HEV","Car","y",1
"2036","17",244038,"HEV","Car","y",1
"2037","17",260572,"HEV","Car","y",1
"2038","17",257144,"HEV","Car","y",1
"2039","17",246432,"HEV","Car","y",1
"2040","17",247108,"HEV","Car","y",1
"2041","17",244679,"HEV","Car","y",1
"2042","17",242623,"HEV","Car","y",1
"2043","17",244297,"HEV","Car","y",1
"2044","17",241495,"HEV","Car","y",1
"2045","17",248515,"HEV","Car","y",1
"2046","17",253657,"HEV","Car","y",1
"2047","17",254396,"HEV","Car","y",1
"2048","17",256327,"HEV","Car","y",1
"2049","17",254793,"HEV","Car","y",1
"2050","17",251924,"HEV","Car","y",1
"1970","18",0,"HEV","Car","y",1
"1971","18",0,"HEV","Car","y",1
"1972","18",0,"HEV","Car","y",1
"1973","18",0,"HEV","Car","y",1
"1974","18",0,"HEV","Car","y",1
"1975","18",0,"HEV","Car","y",1
"1976","18",0,"HEV","Car","y",1
"1977","18",0,"HEV","Car","y",1
"1978","18",0,"HEV","Car","y",1
"1979","18",0,"HEV","Car","y",1
"1980","18",0,"HEV","Car","y",1
"1981","18",0,"HEV","Car","y",1
"1982","18",0,"HEV","Car","y",1
"1983","18",0,"HEV","Car","y",1
"1984","18",0,"HEV","Car","y",1
"1985","18",0,"HEV","Car","y",1
"1986","18",0,"HEV","Car","y",1
"1987","18",0,"HEV","Car","y",1
"1988","18",0,"HEV","Car","y",1
"1989","18",0,"HEV","Car","y",1
"1990","18",0,"HEV","Car","y",1
"1991","18",0,"HEV","Car","y",1
"1992","18",0,"HEV","Car","y",1
"1993","18",0,"HEV","Car","y",1
"1994","18",0,"HEV","Car","y",1
"1995","18",0,"HEV","Car","y",1
"1996","18",0,"HEV","Car","y",1
"1997","18",0,"HEV","Car","y",1
"1998","18",0,"HEV","Car","y",1
"1999","18",0,"HEV","Car","y",1
"2000","18",0,"HEV","Car","y",1
"2001","18",0,"HEV","Car","y",1
"2002","18",0,"HEV","Car","y",1
"2003","18",0,"HEV","Car","y",1
"2004","18",0,"HEV","Car","y",1
"2005","18",0,"HEV","Car","y",1
"2006","18",0,"HEV","Car","y",1
"2007","18",0,"HEV","Car","y",1
"2008","18",0,"HEV","Car","y",1
"2009","18",0,"HEV","Car","y",1
"2010","18",0,"HEV","Car","y",1
"2011","18",0,"HEV","Car","y",1
"2012","18",0,"HEV","Car","y",1
"2013","18",0,"HEV","Car","y",1
"2014","18",0,"HEV","Car","y",1
"2015","18",0,"HEV","Car","y",1
"2016","18",0,"HEV","Car","y",1
"2017","18",7,"HEV","Car","y",1
"2018","18",3677,"HEV","Car","y",1
"2019","18",8754,"HEV","Car","y",1
"2020","18",15807,"HEV","Car","y",1
"2021","18",21241,"HEV","Car","y",1
"2022","18",36797,"HEV","Car","y",1
"2023","18",66614,"HEV","Car","y",1
"2024","18",72804,"HEV","Car","y",1
"2025","18",151387,"HEV","Car","y",1
"2026","18",136831,"HEV","Car","y",1
"2027","18",138553,"HEV","Car","y",1
"2028","18",127298,"HEV","Car","y",1
"2029","18",122102,"HEV","Car","y",1
"2030","18",204953,"HEV","Car","y",1
"2031","18",211559,"HEV","Car","y",1
"2032","18",259996,"HEV","Car","y",1
"2033","18",201761,"HEV","Car","y",1
"2034","18",155470,"HEV","Car","y",1
"2035","18",230197,"HEV","Car","y",1
"2036","18",230719,"HEV","Car","y",1
"2037","18",223300,"HEV","Car","y",1
"2038","18",238688,"HEV","Car","y",1
"2039","18",235401,"HEV","Car","y",1
"2040","18",225533,"HEV","Car","y",1
"2041","18",226274,"HEV","Car","y",1
"2042","18",224189,"HEV","Car","y",1
"2043","18",222701,"HEV","Car","y",1
"2044","18",224289,"HEV","Car","y",1
"2045","18",221958,"HEV","Car","y",1
"2046","18",228081,"HEV","Car","y",1
"2047","18",232726,"HEV","Car","y",1
"2048","18",233552,"HEV","Car","y",1
"2049","18",235254,"HEV","Car","y",1
"2050","18",233698,"HEV","Car","y",1
"1970","19",0,"HEV","Car","y",1
"1971","19",0,"HEV","Car","y",1
"1972","19",0,"HEV","Car","y",1
"1973","19",0,"HEV","Car","y",1
"1974","19",0,"HEV","Car","y",1
"1975","19",0,"HEV","Car","y",1
"1976","19",0,"HEV","Car","y",1
"1977","19",0,"HEV","Car","y",1
"1978","19",0,"HEV","Car","y",1
"1979","19",0,"HEV","Car","y",1
"1980","19",0,"HEV","Car","y",1
"1981","19",0,"HEV","Car","y",1
"1982","19",0,"HEV","Car","y",1
"1983","19",0,"HEV","Car","y",1
"1984","19",0,"HEV","Car","y",1
"1985","19",0,"HEV","Car","y",1
"1986","19",0,"HEV","Car","y",1
"1987","19",0,"HEV","Car","y",1
"1988","19",0,"HEV","Car","y",1
"1989","19",0,"HEV","Car","y",1
"1990","19",0,"HEV","Car","y",1
"1991","19",0,"HEV","Car","y",1
"1992","19",0,"HEV","Car","y",1
"1993","19",0,"HEV","Car","y",1
"1994","19",0,"HEV","Car","y",1
"1995","19",0,"HEV","Car","y",1
"1996","19",0,"HEV","Car","y",1
"1997","19",0,"HEV","Car","y",1
"1998","19",0,"HEV","Car","y",1
"1999","19",0,"HEV","Car","y",1
"2000","19",0,"HEV","Car","y",1
"2001","19",0,"HEV","Car","y",1
"2002","19",0,"HEV","Car","y",1
"2003","19",0,"HEV","Car","y",1
"2004","19",0,"HEV","Car","y",1
"2005","19",0,"HEV","Car","y",1
"2006","19",0,"HEV","Car","y",1
"2007","19",0,"HEV","Car","y",1
"2008","19",0,"HEV","Car","y",1
"2009","19",0,"HEV","Car","y",1
"2010","19",0,"HEV","Car","y",1
"2011","19",0,"HEV","Car","y",1
"2012","19",0,"HEV","Car","y",1
"2013","19",0,"HEV","Car","y",1
"2014","19",0,"HEV","Car","y",1
"2015","19",0,"HEV","Car","y",1
"2016","19",0,"HEV","Car","y",1
"2017","19",0,"HEV","Car","y",1
"2018","19",6,"HEV","Car","y",1
"2019","19",3289,"HEV","Car","y",1
"2020","19",7873,"HEV","Car","y",1
"2021","19",14259,"HEV","Car","y",1
"2022","19",19159,"HEV","Car","y",1
"2023","19",33216,"HEV","Car","y",1
"2024","19",60175,"HEV","Car","y",1
"2025","19",65816,"HEV","Car","y",1
"2026","19",136809,"HEV","Car","y",1
"2027","19",123695,"HEV","Car","y",1
"2028","19",125314,"HEV","Car","y",1
"2029","19",115200,"HEV","Car","y",1
"2030","19",110578,"HEV","Car","y",1
"2031","19",185590,"HEV","Car","y",1
"2032","19",191467,"HEV","Car","y",1
"2033","19",235246,"HEV","Car","y",1
"2034","19",182497,"HEV","Car","y",1
"2035","19",140635,"HEV","Car","y",1
"2036","19",208300,"HEV","Car","y",1
"2037","19",208714,"HEV","Car","y",1
"2038","19",202222,"HEV","Car","y",1
"2039","19",216022,"HEV","Car","y",1
"2040","19",212989,"HEV","Car","y",1
"2041","19",204172,"HEV","Car","y",1
"2042","19",204969,"HEV","Car","y",1
"2043","19",203442,"HEV","Car","y",1
"2044","19",202139,"HEV","Car","y",1
"2045","19",203801,"HEV","Car","y",1
"2046","19",201392,"HEV","Car","y",1
"2047","19",206883,"HEV","Car","y",1
"2048","19",211230,"HEV","Car","y",1
"2049","19",211916,"HEV","Car","y",1
"2050","19",213325,"HEV","Car","y",1
"1970","20",0,"HEV","Car","y",1
"1971","20",0,"HEV","Car","y",1
"1972","20",0,"HEV","Car","y",1
"1973","20",0,"HEV","Car","y",1
"1974","20",0,"HEV","Car","y",1
"1975","20",0,"HEV","Car","y",1
"1976","20",0,"HEV","Car","y",1
"1977","20",0,"HEV","Car","y",1
"1978","20",0,"HEV","Car","y",1
"1979","20",0,"HEV","Car","y",1
"1980","20",0,"HEV","Car","y",1
"1981","20",0,"HEV","Car","y",1
"1982","20",0,"HEV","Car","y",1
"1983","20",0,"HEV","Car","y",1
"1984","20",0,"HEV","Car","y",1
"1985","20",0,"HEV","Car","y",1
"1986","20",0,"HEV","Car","y",1
"1987","20",0,"HEV","Car","y",1
"1988","20",0,"HEV","Car","y",1
"1989","20",0,"HEV","Car","y",1
"1990","20",0,"HEV","Car","y",1
"1991","20",0,"HEV","Car","y",1
"1992","20",0,"HEV","Car","y",1
"1993","20",0,"HEV","Car","y",1
"1994","20",0,"HEV","Car","y",1
"1995","20",0,"HEV","Car","y",1
"1996","20",0,"HEV","Car","y",1
"1997","20",0,"HEV","Car","y",1
"1998","20",0,"HEV","Car","y",1
"1999","20",0,"HEV","Car","y",1
"2000","20",0,"HEV","Car","y",1
"2001","20",0,"HEV","Car","y",1
"2002","20",0,"HEV","Car","y",1
"2003","20",0,"HEV","Car","y",1
"2004","20",0,"HEV","Car","y",1
"2005","20",0,"HEV","Car","y",1
"2006","20",0,"HEV","Car","y",1
"2007","20",0,"HEV","Car","y",1
"2008","20",0,"HEV","Car","y",1
"2009","20",0,"HEV","Car","y",1
"2010","20",0,"HEV","Car","y",1
"2011","20",0,"HEV","Car","y",1
"2012","20",0,"HEV","Car","y",1
"2013","20",0,"HEV","Car","y",1
"2014","20",0,"HEV","Car","y",1
"2015","20",0,"HEV","Car","y",1
"2016","20",0,"HEV","Car","y",1
"2017","20",0,"HEV","Car","y",1
"2018","20",0,"HEV","Car","y",1
"2019","20",5,"HEV","Car","y",1
"2020","20",2958,"HEV","Car","y",1
"2021","20",7102,"HEV","Car","y",1
"2022","20",12861,"HEV","Car","y",1
"2023","20",17294,"HEV","Car","y",1
"2024","20",30005,"HEV","Car","y",1
"2025","20",54399,"HEV","Car","y",1
"2026","20",59478,"HEV","Car","y",1
"2027","20",123675,"HEV","Car","y",1
"2028","20",111876,"HEV","Car","y",1
"2029","20",113405,"HEV","Car","y",1
"2030","20",104328,"HEV","Car","y",1
"2031","20",100131,"HEV","Car","y",1
"2032","20",167964,"HEV","Car","y",1
"2033","20",173240,"HEV","Car","y",1
"2034","20",212784,"HEV","Car","y",1
"2035","20",165084,"HEV","Car","y",1
"2036","20",127258,"HEV","Car","y",1
"2037","20",188434,"HEV","Car","y",1
"2038","20",189012,"HEV","Car","y",1
"2039","20",183019,"HEV","Car","y",1
"2040","20",195455,"HEV","Car","y",1
"2041","20",192816,"HEV","Car","y",1
"2042","20",184948,"HEV","Car","y",1
"2043","20",186001,"HEV","Car","y",1
"2044","20",184658,"HEV","Car","y",1
"2045","20",183674,"HEV","Car","y",1
"2046","20",184918,"HEV","Car","y",1
"2047","20",182674,"HEV","Car","y",1
"2048","20",187773,"HEV","Car","y",1
"2049","20",191662,"HEV","Car","y",1
"2050","20",192162,"HEV","Car","y",1
"1970","21",0,"HEV","Car","y",1
"1971","21",0,"HEV","Car","y",1
"1972","21",0,"HEV","Car","y",1
"1973","21",0,"HEV","Car","y",1
"1974","21",0,"HEV","Car","y",1
"1975","21",0,"HEV","Car","y",1
"1976","21",0,"HEV","Car","y",1
"1977","21",0,"HEV","Car","y",1
"1978","21",0,"HEV","Car","y",1
"1979","21",0,"HEV","Car","y",1
"1980","21",0,"HEV","Car","y",1
"1981","21",0,"HEV","Car","y",1
"1982","21",0,"HEV","Car","y",1
"1983","21",0,"HEV","Car","y",1
"1984","21",0,"HEV","Car","y",1
"1985","21",0,"HEV","Car","y",1
"1986","21",0,"HEV","Car","y",1
"1987","21",0,"HEV","Car","y",1
"1988","21",0,"HEV","Car","y",1
"1989","21",0,"HEV","Car","y",1
"1990","21",0,"HEV","Car","y",1
"1991","21",0,"HEV","Car","y",1
"1992","21",0,"HEV","Car","y",1
"1993","21",0,"HEV","Car","y",1
"1994","21",0,"HEV","Car","y",1
"1995","21",0,"HEV","Car","y",1
"1996","21",0,"HEV","Car","y",1
"1997","21",0,"HEV","Car","y",1
"1998","21",0,"HEV","Car","y",1
"1999","21",0,"HEV","Car","y",1
"2000","21",0,"HEV","Car","y",1
"2001","21",0,"HEV","Car","y",1
"2002","21",0,"HEV","Car","y",1
"2003","21",0,"HEV","Car","y",1
"2004","21",0,"HEV","Car","y",1
"2005","21",0,"HEV","Car","y",1
"2006","21",0,"HEV","Car","y",1
"2007","21",0,"HEV","Car","y",1
"2008","21",0,"HEV","Car","y",1
"2009","21",0,"HEV","Car","y",1
"2010","21",0,"HEV","Car","y",1
"2011","21",0,"HEV","Car","y",1
"2012","21",0,"HEV","Car","y",1
"2013","21",0,"HEV","Car","y",1
"2014","21",0,"HEV","Car","y",1
"2015","21",0,"HEV","Car","y",1
"2016","21",0,"HEV","Car","y",1
"2017","21",0,"HEV","Car","y",1
"2018","21",0,"HEV","Car","y",1
"2019","21",0,"HEV","Car","y",1
"2020","21",5,"HEV","Car","y",1
"2021","21",2632,"HEV","Car","y",1
"2022","21",6317,"HEV","Car","y",1
"2023","21",11449,"HEV","Car","y",1
"2024","21",15407,"HEV","Car","y",1
"2025","21",26751,"HEV","Car","y",1
"2026","21",48482,"HEV","Car","y",1
"2027","21",53026,"HEV","Car","y",1
"2028","21",110315,"HEV","Car","y",1
"2029","21",99848,"HEV","Car","y",1
"2030","21",101286,"HEV","Car","y",1
"2031","21",93168,"HEV","Car","y",1
"2032","21",89372,"HEV","Car","y",1
"2033","21",149878,"HEV","Car","y",1
"2034","21",154538,"HEV","Car","y",1
"2035","21",189826,"HEV","Car","y",1
"2036","21",147320,"HEV","Car","y",1
"2037","21",113533,"HEV","Car","y",1
"2038","21",168293,"HEV","Car","y",1
"2039","21",168704,"HEV","Car","y",1
"2040","21",163310,"HEV","Car","y",1
"2041","21",174502,"HEV","Car","y",1
"2042","21",172252,"HEV","Car","y",1
"2043","21",165518,"HEV","Car","y",1
"2044","21",166499,"HEV","Car","y",1
"2045","21",165476,"HEV","Car","y",1
"2046","21",164357,"HEV","Car","y",1
"2047","21",165418,"HEV","Car","y",1
"2048","21",163514,"HEV","Car","y",1
"2049","21",168028,"HEV","Car","y",1
"2050","21",171398,"HEV","Car","y",1
"1970","22",0,"HEV","Car","y",1
"1971","22",0,"HEV","Car","y",1
"1972","22",0,"HEV","Car","y",1
"1973","22",0,"HEV","Car","y",1
"1974","22",0,"HEV","Car","y",1
"1975","22",0,"HEV","Car","y",1
"1976","22",0,"HEV","Car","y",1
"1977","22",0,"HEV","Car","y",1
"1978","22",0,"HEV","Car","y",1
"1979","22",0,"HEV","Car","y",1
"1980","22",0,"HEV","Car","y",1
"1981","22",0,"HEV","Car","y",1
"1982","22",0,"HEV","Car","y",1
"1983","22",0,"HEV","Car","y",1
"1984","22",0,"HEV","Car","y",1
"1985","22",0,"HEV","Car","y",1
"1986","22",0,"HEV","Car","y",1
"1987","22",0,"HEV","Car","y",1
"1988","22",0,"HEV","Car","y",1
"1989","22",0,"HEV","Car","y",1
"1990","22",0,"HEV","Car","y",1
"1991","22",0,"HEV","Car","y",1
"1992","22",0,"HEV","Car","y",1
"1993","22",0,"HEV","Car","y",1
"1994","22",0,"HEV","Car","y",1
"1995","22",0,"HEV","Car","y",1
"1996","22",0,"HEV","Car","y",1
"1997","22",0,"HEV","Car","y",1
"1998","22",0,"HEV","Car","y",1
"1999","22",0,"HEV","Car","y",1
"2000","22",0,"HEV","Car","y",1
"2001","22",0,"HEV","Car","y",1
"2002","22",0,"HEV","Car","y",1
"2003","22",0,"HEV","Car","y",1
"2004","22",0,"HEV","Car","y",1
"2005","22",0,"HEV","Car","y",1
"2006","22",0,"HEV","Car","y",1
"2007","22",0,"HEV","Car","y",1
"2008","22",0,"HEV","Car","y",1
"2009","22",0,"HEV","Car","y",1
"2010","22",0,"HEV","Car","y",1
"2011","22",0,"HEV","Car","y",1
"2012","22",0,"HEV","Car","y",1
"2013","22",0,"HEV","Car","y",1
"2014","22",0,"HEV","Car","y",1
"2015","22",0,"HEV","Car","y",1
"2016","22",0,"HEV","Car","y",1
"2017","22",0,"HEV","Car","y",1
"2018","22",0,"HEV","Car","y",1
"2019","22",0,"HEV","Car","y",1
"2020","22",0,"HEV","Car","y",1
"2021","22",4,"HEV","Car","y",1
"2022","22",2330,"HEV","Car","y",1
"2023","22",5597,"HEV","Car","y",1
"2024","22",10152,"HEV","Car","y",1
"2025","22",13672,"HEV","Car","y",1
"2026","22",23730,"HEV","Car","y",1
"2027","22",43022,"HEV","Car","y",1
"2028","22",47078,"HEV","Car","y",1
"2029","22",97996,"HEV","Car","y",1
"2030","22",88761,"HEV","Car","y",1
"2031","22",90030,"HEV","Car","y",1
"2032","22",82769,"HEV","Car","y",1
"2033","22",79377,"HEV","Car","y",1
"2034","22",133075,"HEV","Car","y",1
"2035","22",137221,"HEV","Car","y",1
"2036","22",168611,"HEV","Car","y",1
"2037","22",130819,"HEV","Car","y",1
"2038","22",100925,"HEV","Car","y",1
"2039","22",149510,"HEV","Car","y",1
"2040","22",149835,"HEV","Car","y",1
"2041","22",145124,"HEV","Car","y",1
"2042","22",155165,"HEV","Car","y",1
"2043","22",153437,"HEV","Car","y",1
"2044","22",147472,"HEV","Car","y",1
"2045","22",148507,"HEV","Car","y",1
"2046","22",147382,"HEV","Car","y",1
"2047","22",146340,"HEV","Car","y",1
"2048","22",147378,"HEV","Car","y",1
"2049","22",145638,"HEV","Car","y",1
"2050","22",149563,"HEV","Car","y",1
"1970","23",0,"HEV","Car","y",1
"1971","23",0,"HEV","Car","y",1
"1972","23",0,"HEV","Car","y",1
"1973","23",0,"HEV","Car","y",1
"1974","23",0,"HEV","Car","y",1
"1975","23",0,"HEV","Car","y",1
"1976","23",0,"HEV","Car","y",1
"1977","23",0,"HEV","Car","y",1
"1978","23",0,"HEV","Car","y",1
"1979","23",0,"HEV","Car","y",1
"1980","23",0,"HEV","Car","y",1
"1981","23",0,"HEV","Car","y",1
"1982","23",0,"HEV","Car","y",1
"1983","23",0,"HEV","Car","y",1
"1984","23",0,"HEV","Car","y",1
"1985","23",0,"HEV","Car","y",1
"1986","23",0,"HEV","Car","y",1
"1987","23",0,"HEV","Car","y",1
"1988","23",0,"HEV","Car","y",1
"1989","23",0,"HEV","Car","y",1
"1990","23",0,"HEV","Car","y",1
"1991","23",0,"HEV","Car","y",1
"1992","23",0,"HEV","Car","y",1
"1993","23",0,"HEV","Car","y",1
"1994","23",0,"HEV","Car","y",1
"1995","23",0,"HEV","Car","y",1
"1996","23",0,"HEV","Car","y",1
"1997","23",0,"HEV","Car","y",1
"1998","23",0,"HEV","Car","y",1
"1999","23",0,"HEV","Car","y",1
"2000","23",0,"HEV","Car","y",1
"2001","23",0,"HEV","Car","y",1
"2002","23",0,"HEV","Car","y",1
"2003","23",0,"HEV","Car","y",1
"2004","23",0,"HEV","Car","y",1
"2005","23",0,"HEV","Car","y",1
"2006","23",0,"HEV","Car","y",1
"2007","23",0,"HEV","Car","y",1
"2008","23",0,"HEV","Car","y",1
"2009","23",0,"HEV","Car","y",1
"2010","23",0,"HEV","Car","y",1
"2011","23",0,"HEV","Car","y",1
"2012","23",0,"HEV","Car","y",1
"2013","23",0,"HEV","Car","y",1
"2014","23",0,"HEV","Car","y",1
"2015","23",0,"HEV","Car","y",1
"2016","23",0,"HEV","Car","y",1
"2017","23",0,"HEV","Car","y",1
"2018","23",0,"HEV","Car","y",1
"2019","23",0,"HEV","Car","y",1
"2020","23",0,"HEV","Car","y",1
"2021","23",0,"HEV","Car","y",1
"2022","23",4,"HEV","Car","y",1
"2023","23",2033,"HEV","Car","y",1
"2024","23",4888,"HEV","Car","y",1
"2025","23",8872,"HEV","Car","y",1
"2026","23",11943,"HEV","Car","y",1
"2027","23",20737,"HEV","Car","y",1
"2028","23",37614,"HEV","Car","y",1
"2029","23",41184,"HEV","Car","y",1
"2030","23",85789,"HEV","Car","y",1
"2031","23",77696,"HEV","Car","y",1
"2032","23",78764,"HEV","Car","y",1
"2033","23",72394,"HEV","Car","y",1
"2034","23",69404,"HEV","Car","y",1
"2035","23",116365,"HEV","Car","y",1
"2036","23",120030,"HEV","Car","y",1
"2037","23",147446,"HEV","Car","y",1
"2038","23",114521,"HEV","Car","y",1
"2039","23",88296,"HEV","Car","y",1
"2040","23",130767,"HEV","Car","y",1
"2041","23",131122,"HEV","Car","y",1
"2042","23",127077,"HEV","Car","y",1
"2043","23",136112,"HEV","Car","y",1
"2044","23",134628,"HEV","Car","y",1
"2045","23",129534,"HEV","Car","y",1
"2046","23",130256,"HEV","Car","y",1
"2047","23",129228,"HEV","Car","y",1
"2048","23",128395,"HEV","Car","y",1
"2049","23",129267,"HEV","Car","y",1
"2050","23",127660,"HEV","Car","y",1
"1970","24",0,"HEV","Car","y",1
"1971","24",0,"HEV","Car","y",1
